User,numAttachmentDay,numAttachmentNight,numSendDay,numSendNight,numRecievedDay,numRecievedNight,numEmailSentwithAttachDay,numEmailSentwithAttachNight,numEmailRecievedwithAttachDay,numEmailRecievedwithAttachNight,numdistinctRecipientsDay,numdistinctRecipientsNight,numinternalRecipientsDay,numinternalRecipientsNight
TJM3340,206,83,89,30,165,66,72,27,47,18,235,138,150,90
TJP2817,226,81,88,37,171,52,61,23,57,19,216,115,154,81
TJS3067,1337,743,799,520,1620,877,247,182,445,220,595,386,388,212
TJT3412,1373,253,1537,284,2853,539,0,0,747,134,1228,357,689,195
TKC0514,821,267,809,271,1570,505,86,24,335,101,974,392,575,220
TKD2115,936,192,893,204,1679,334,98,23,367,82,879,222,526,129
TKE3293,131,60,81,48,157,81,21,9,30,23,220,134,145,85
TKK0628,1084,578,728,379,1333,677,240,129,378,191,540,362,340,204
TKM1539,231,158,108,71,178,112,68,46,50,34,227,170,144,103
TKM2494,611,284,732,348,1446,602,0,0,308,140,691,331,419,171
TKN0812,583,320,364,180,704,315,80,44,208,103,396,228,257,146
TKO0417,1198,420,1049,322,1898,583,229,67,455,129,906,349,565,222
TKP0210,1879,1099,973,527,1809,940,424,232,600,333,750,520,453,312
TKS1549,159,18,102,26,195,43,24,1,53,8,215,85,126,50
TKS3035,1809,773,1401,619,2635,1149,466,202,519,232,992,526,616,321
TLC1147,1677,280,935,160,1690,330,432,67,476,92,879,201,538,106
TLK0003,3310,1704,2197,1125,3916,2147,711,357,1115,589,1258,876,702,461
TLP1231,875,341,796,292,1429,586,186,75,250,109,909,456,543,266
TLU1836,1289,494,784,299,1504,545,290,103,380,137,610,256,359,139
TLW2668,735,84,933,179,1742,285,0,0,388,42,786,212,499,132
TMB1474,1162,236,887,201,1709,335,190,46,385,67,931,299,528,188
TMC3659,317,172,83,50,164,84,53,34,85,33,210,133,125,83
TMV0868,336,67,104,21,183,38,84,18,88,18,234,84,143,53
TND0324,1493,267,916,172,1747,305,423,70,392,81,811,196,555,120
TNH3028,540,124,334,81,595,159,147,35,163,39,263,112,158,75
TNR0319,2401,367,1463,246,2672,468,490,80,740,126,1083,321,672,177
TNS1233,800,282,831,286,1474,562,212,60,251,102,935,424,596,258
TNV3213,627,342,732,360,1349,672,75,41,267,134,700,370,427,213
TOS3712,1309,460,1281,516,2416,977,145,55,515,189,1096,478,687,286
TPF1663,1250,471,1281,513,2494,958,282,105,403,165,1046,500,631,293
TPG2392,3325,346,1972,214,3688,400,862,83,916,101,1753,327,1071,208
TPM0039,1458,560,1224,468,2329,869,128,50,641,241,994,482,603,274
TPM0234,258,82,200,49,348,91,62,17,89,25,248,118,151,77
TPM3141,699,95,954,148,1714,334,0,0,347,42,779,199,486,112
TPS1568,309,256,68,73,134,155,64,59,83,71,167,201,101,120
TPS2595,1079,417,793,314,1508,514,266,115,302,102,687,306,406,197
TQR3104,542,154,912,169,1688,323,0,0,312,73,870,244,522,130
TRC1831,700,216,777,290,1516,512,0,0,341,107,766,327,406,183
TRH1083,1223,574,888,416,1705,699,285,156,304,122,779,377,458,241
TRS3323,203,59,103,25,164,52,46,8,64,20,224,99,145,65
TRV2966,727,80,328,36,596,83,178,20,148,24,511,142,309,68
TRW3172,786,150,918,160,1696,310,0,0,435,74,846,226,476,133
TSD2948,2984,494,1576,242,2899,504,697,97,875,163,981,273,631,164
TSF3478,3011,460,1907,271,3478,561,798,112,816,151,1625,395,957,227
TSH3841,997,354,818,261,1509,511,200,63,331,120,786,344,445,216
TSL2699,861,74,960,99,1832,201,0,0,441,46,815,154,494,79
TSO3216,1305,622,762,387,1435,703,256,157,436,184,623,375,381,186
TSS3643,175,88,83,34,161,67,39,15,42,27,229,132,160,86
TTB0471,896,185,868,196,1705,355,98,22,382,77,819,211,522,128
TTD2873,224,56,108,23,180,35,48,12,64,13,255,82,171,55
TTF2920,386,86,285,83,569,115,39,7,157,34,498,146,294,75
TTK2633,719,161,883,175,1696,340,0,0,380,72,860,222,507,126
TTL3088,1329,453,845,232,1515,527,308,68,389,162,849,268,531,140
TTP2417,1317,390,1302,377,2477,724,145,37,551,172,950,376,600,221
TTR0045,803,320,988,328,1830,648,93,43,318,125,714,340,450,216
TVC2918,661,128,292,57,569,129,135,30,194,43,410,151,241,89
TVS0520,1075,450,795,308,1466,581,289,108,352,151,743,426,424,233
TWF1072,607,130,919,186,1699,327,0,0,311,63,786,209,480,112
TWH1178,528,262,731,374,1385,630,0,0,282,132,693,373,409,221
TWK1773,1453,183,1181,158,2178,317,126,16,587,78,989,241,644,131
TWM0837,174,51,97,31,155,62,42,14,48,17,206,103,125,67
TWM2199,268,176,94,76,182,121,62,50,78,40,201,183,128,109
TWW0811,1530,452,812,276,1560,462,362,125,404,131,813,302,527,187
TZG2263,1190,479,1281,462,2483,968,0,0,642,243,1083,473,647,265
TZM0239,1437,300,894,188,1705,326,413,82,355,62,995,254,596,151
TZM0716,937,425,709,385,1390,683,159,87,303,123,695,411,429,223
TZM0851,243,101,83,40,150,75,58,24,67,31,195,114,118,75
TZY3133,357,234,173,167,335,265,61,61,88,62,224,220,136,136
UAD2700,379,39,386,38,719,86,0,0,195,21,412,84,275,43
UAH3940,138,25,101,22,191,33,22,4,55,10,290,85,184,52
UAS2829,201,31,93,31,183,43,48,11,59,10,217,105,141,65
UCG0322,1723,440,1332,311,2614,614,283,60,665,161,1265,473,806,286
UCM3537,1058,352,818,267,1584,465,193,62,352,116,855,304,538,189
UCS3454,505,79,309,61,540,136,117,22,145,27,488,186,273,92
UCW2995,2329,1306,1381,810,2627,1544,454,253,758,455,1168,800,683,484
UDB1170,1135,603,720,413,1319,752,268,166,332,180,517,389,337,230
UDW0487,401,92,308,64,550,130,83,19,138,35,427,143,272,90
UEP2013,840,306,784,283,1508,538,0,0,410,163,882,339,521,190
UIM2818,79,59,88,45,136,78,0,0,48,27,219,136,131,83
UKC0543,1412,85,995,82,1894,142,116,11,601,41,893,112,543,68
UKC1192,1147,122,986,121,1796,218,250,31,342,40,978,217,598,124
UKS1465,1394,295,928,193,1634,385,312,60,354,80,866,320,567,212
ULP1169,847,427,711,355,1369,696,174,74,268,139,667,388,420,208
UMB0055,1103,1230,1499,1486,2769,2753,169,158,417,435,1202,1179,691,710
UME2842,152,36,87,29,184,46,17,6,61,15,212,110,133,73
UMF2894,2093,349,1502,272,2904,509,460,92,676,105,1258,310,712,174
UMH1532,143,30,109,21,182,35,0,0,61,11,272,80,180,52
UMH3826,205,76,296,79,518,155,0,0,100,42,474,200,275,128
UMM3017,1168,476,781,322,1365,668,348,144,263,111,676,336,453,202
UMS0883,367,66,98,21,181,47,77,13,82,15,208,89,129,51
UNB3986,84,21,86,21,155,39,0,0,50,10,233,75,143,38
UOM3363,1770,665,1334,495,2499,926,436,159,497,194,1089,512,655,317
URC2874,2627,1071,1572,664,2868,1226,670,301,634,252,1118,575,641,359
URC3818,466,210,251,104,495,204,133,49,131,50,365,249,228,149
USC3486,898,287,842,270,1508,489,0,0,431,155,964,408,545,220
USD0600,667,207,829,271,1539,516,99,36,263,80,724,308,450,187
USF1753,1587,345,1377,303,2605,556,170,31,681,153,1039,316,611,183
UVN0903,180,31,102,18,189,36,28,2,67,13,275,83,174,47
UWB0395,481,99,285,80,547,132,74,22,165,34,439,190,223,110
UXC1495,285,51,103,30,181,33,70,17,65,7,200,82,122,39
UYW1162,823,344,749,322,1464,631,0,0,393,174,709,354,410,205
VAB1102,1080,385,818,279,1512,500,190,68,339,118,794,298,507,180
VAB1526,265,59,95,28,185,44,67,18,51,11,260,101,164,58
VAC3966,121,87,76,58,141,105,10,13,59,33,199,161,133,95
VAD2639,737,142,937,179,1669,331,0,0,363,78,844,225,552,105
VAR3559,1133,335,826,244,1565,482,191,57,390,109,887,342,530,212
VAS3984,176,23,100,14,151,35,40,3,57,9,244,67,168,48
VBA1395,1401,458,800,264,1484,567,372,114,394,146,926,406,604,270
VBN0984,503,171,302,71,550,130,123,29,157,41,361,151,235,82
VBP1871,865,240,984,254,1823,417,115,31,356,83,703,250,426,150
VCF3273,226,237,87,72,140,171,63,52,60,75,181,218,104,160
VCH3696,282,14,124,4,203,14,77,2,86,5,242,39,151,16
VCR3103,915,160,916,172,1705,317,101,17,338,70,881,215,578,134
VCS1196,1101,145,1003,90,1853,189,215,22,344,38,1044,205,636,107
VCV1353,1475,314,884,174,1713,356,413,85,319,77,800,246,496,149
VCV2521,1697,332,914,176,1678,329,438,72,513,104,710,230,423,135
VDB0247,1956,837,1553,665,2846,1227,316,144,653,274,1543,822,984,510
VDH0766,1106,197,902,161,1689,343,212,31,336,69,1040,274,675,170
VDI1217,335,86,220,78,418,136,81,22,96,30,278,134,179,76
VDM2701,1095,90,748,83,1411,125,171,13,358,30,658,106,414,66
VDP0790,669,296,765,336,1421,612,81,29,267,124,755,353,471,200
VEB3671,235,159,82,63,158,124,56,41,68,39,213,199,133,126
VEC1686,442,230,255,118,455,216,134,60,107,57,388,215,204,112
VEW0278,1250,363,611,167,1086,347,277,70,333,132,484,206,297,139
VFM3223,1429,731,716,381,1293,723,338,171,412,233,577,365,382,245
VGM2096,604,182,894,200,1621,389,0,0,335,92,820,287,488,166
VHG3993,203,30,99,17,197,34,61,13,61,8,279,89,178,56
VHH0485,395,94,304,55,574,114,76,21,129,30,493,178,319,104
VHM2280,1790,732,1333,451,2502,957,282,98,620,285,1077,490,627,283
VIB2070,1047,405,798,279,1464,562,171,64,339,151,905,417,549,251
VJB1699,358,181,236,133,457,232,68,41,117,55,436,251,243,123
VJB1928,1040,209,915,165,1739,305,84,17,460,80,1127,310,720,196
VJC1974,1046,439,802,327,1410,590,178,66,349,166,717,366,405,238
VJK1327,1518,243,946,153,1751,256,433,75,369,51,1028,257,607,136
VJM1336,1138,216,945,161,1678,337,229,36,337,84,1003,301,585,196
VJM2715,1125,372,822,261,1482,532,185,53,377,140,859,310,531,176
VKA1118,1168,661,666,440,1213,798,223,140,361,212,652,516,362,299
VKE0655,959,179,939,149,1732,287,105,18,376,59,1087,289,662,174
VKM1515,330,98,94,18,195,38,77,15,86,20,265,80,162,58
VKM2376,2526,519,1359,301,2584,534,593,120,753,163,1017,305,681,190
VKM2949,2168,458,1510,265,2880,559,484,100,609,120,1250,287,761,180
VKT2228,99,44,102,20,183,39,0,0,55,12,259,84,153,55
VLF1113,706,455,674,410,1262,756,80,57,314,185,880,545,530,325
VLM3572,1305,391,835,247,1549,493,273,89,476,153,668,259,383,153
VMJ3068,684,194,854,213,1575,437,0,0,357,93,799,270,463,152
VMN0743,1466,369,818,256,1657,441,280,86,452,119,675,289,469,205
VMW1500,346,48,102,12,195,35,78,12,96,14,207,62,120,38
VNC1607,1346,260,1433,359,2768,612,0,0,642,144,1151,359,700,226
VND1667,983,418,1238,547,2367,1010,0,0,484,209,1046,523,642,327
VNG0916,2641,574,1525,352,2845,692,517,112,818,189,889,318,529,180
VNH1282,737,126,872,152,1574,274,84,21,299,43,557,156,351,91
VON3443,301,45,311,47,571,109,0,0,143,22,489,178,310,99
VPG2530,1383,264,900,185,1660,344,316,54,413,81,870,238,510,136
VPS3185,1849,680,1076,413,1905,772,385,145,572,205,678,354,356,181
VQS3246,614,314,725,367,1340,682,0,0,305,164,715,417,435,259
VRB3401,592,193,283,97,494,169,158,49,142,56,446,186,278,111
VRJ0636,2051,224,991,110,1827,209,459,53,604,73,863,189,519,110
VSC0775,1560,241,1037,173,1915,375,381,66,377,65,1156,348,707,225
VSF0004,3300,631,2764,580,5015,1068,270,56,1369,285,1697,611,1014,366
VSJ2569,313,79,432,107,793,214,51,8,122,37,413,170,262,111
VTB0576,682,233,820,265,1528,517,0,0,363,122,772,326,497,199
VTB2147,1146,340,821,241,1612,427,207,62,274,98,776,324,459,201
VTD1184,728,85,981,106,1829,211,0,0,368,43,1033,215,612,121
VTD2731,663,349,704,389,1331,696,0,0,331,174,696,398,438,230
VTK2978,582,70,315,49,591,79,137,20,155,20,453,143,280,84
VTL0314,1590,759,863,465,1755,759,313,154,550,256,633,396,383,237
VWB0990,1365,322,1369,330,2567,615,268,72,410,109,1230,434,781,265
VWV1249,1096,309,836,271,1517,506,216,52,342,101,913,375,536,233
VYP0637,1145,69,646,49,1241,88,242,17,345,25,591,104,378,59
VZG2484,1807,103,1078,75,2126,146,359,25,571,32,959,103,601,65
WAA1816,1211,372,840,265,1543,508,399,120,278,84,975,371,608,216
WAA2573,190,80,184,57,296,116,30,13,73,27,314,141,197,90
WAC3677,294,107,87,42,149,66,70,31,69,27,192,111,126,65
WAF3438,2309,952,1386,592,2689,1054,458,201,788,315,889,458,529,252
WAH2778,219,97,83,43,173,60,55,31,59,22,239,100,135,60
WAH3836,565,104,302,63,550,126,167,32,151,30,589,200,376,106
WAJ2412,1582,458,1280,392,2432,731,282,91,553,164,996,370,610,218
WAL0050,1507,587,987,352,1797,675,305,123,461,162,895,462,548,298
WAM0069,1870,384,1398,301,2541,613,312,69,707,156,1367,450,865,277
WAR1374,1423,378,924,165,1674,355,206,42,503,116,837,262,527,149
WAS2214,135,58,69,34,180,67,19,9,48,23,222,109,152,67
WAW0422,447,78,307,58,546,125,87,15,163,25,480,178,290,100
WBA1786,945,436,747,359,1328,707,185,93,267,123,625,389,358,234
WBB2321,2398,1808,1345,1000,2529,1834,571,434,781,570,890,711,517,408
WBC1203,1547,146,984,101,1797,215,433,48,471,50,783,194,503,117
WBE0967,312,90,285,59,575,121,0,0,166,48,460,177,243,103
WBH1861,1526,973,879,584,1674,1062,303,199,495,280,636,464,386,279
WBL2852,292,69,97,20,190,39,78,17,81,15,270,84,184,64
WBM0690,657,225,848,231,1580,454,0,0,385,121,824,330,528,209
WBM1045,955,268,1090,238,1996,485,0,0,447,131,928,337,571,212
WBS1592,1471,285,1493,320,2873,546,173,34,594,125,1179,308,690,161
WBS3870,1768,434,815,231,1629,418,407,99,514,132,584,194,348,109
WCB0801,595,237,818,285,1518,483,0,0,291,108,817,320,494,188
WCM3134,751,275,802,275,1473,568,0,0,381,159,758,304,459,164
WCP2123,1404,271,883,199,1644,385,427,74,308,62,823,291,500,173
WCR2136,93,13,76,22,135,26,10,5,37,4,144,58,81,34
WDD0499,327,165,792,303,1511,533,0,0,196,87,718,328,438,201
WDD2677,1269,271,924,177,1711,298,340,71,306,56,780,174,472,88
WDH0910,1933,387,1501,301,2909,536,335,79,715,137,1211,292,721,161
WDL0140,551,216,1031,349,1861,588,0,0,307,105,868,305,536,170
WDS2197,250,101,90,30,177,47,57,23,69,17,227,89,123,60
WEB3897,786,264,808,263,1519,548,0,0,379,121,778,308,474,181
WEC3721,1382,667,1236,545,2339,1085,258,135,450,232,956,518,599,326
WES2531,990,214,914,172,1723,335,84,14,453,93,862,231,562,132
WET2108,1045,746,658,440,1184,839,149,115,388,261,645,473,439,318
WEV2867,264,42,102,17,195,35,66,13,71,6,270,87,163,48
WFH2830,276,107,84,34,178,54,72,28,63,20,233,98,162,53
WFN0926,1339,245,1546,245,2926,481,0,0,755,131,1279,257,814,141
WGC1081,1212,205,927,184,1683,331,238,45,395,61,757,255,469,156
WGD3156,903,169,914,159,1681,316,106,18,355,75,878,218,561,135
WGF0506,746,312,830,282,1439,579,188,71,183,77,725,300,434,168
WGM1823,987,380,826,269,1512,519,192,62,308,113,756,335,420,197
WHH2938,1418,286,1496,284,2857,523,139,30,606,116,1213,315,740,187
WHL3282,135,78,70,54,163,63,16,14,53,25,252,128,164,82
WHW2777,186,75,62,23,100,46,52,22,29,14,180,94,106,50
WIB3670,153,41,79,32,164,71,17,4,49,23,204,128,119,68
WJC0470,1198,209,940,188,1722,297,226,45,402,61,807,199,507,104
WJC2637,1403,244,890,217,1676,354,297,77,419,72,700,218,431,136
WJH0717,944,409,738,358,1392,663,172,84,306,137,677,383,393,230
WJH3158,690,137,754,123,1345,208,85,8,285,49,757,166,495,95
WJM3209,1235,868,681,397,1269,789,304,176,354,237,485,311,294,172
WJR3544,766,135,915,199,1654,369,0,0,376,69,761,221,490,130
WJW3627,254,72,93,24,174,52,70,20,59,17,234,95,147,48
WKC0573,1315,685,739,387,1331,702,245,132,408,202,590,351,395,204
WKF3444,471,68,309,51,572,111,85,10,132,22,516,167,308,96
WKG0150,2405,227,1424,133,2677,255,478,48,734,72,1166,256,730,146
WKH1787,506,274,731,355,1349,667,0,0,288,131,731,364,442,198
WKS3265,301,46,100,22,203,20,84,16,69,6,246,61,155,34
WKT0099,1858,325,905,165,1771,298,414,80,594,90,902,283,501,168
WLC0115,1072,303,894,229,1515,481,213,41,344,116,747,280,467,179
WLG0406,2622,93,1641,70,3010,137,700,19,781,24,1116,158,644,86
WLL1133,1235,167,972,109,1814,211,219,21,418,47,895,141,580,85
WLR0707,229,42,209,48,407,97,42,3,92,15,269,103,161,53
WMA2016,400,159,258,111,525,226,106,51,121,36,339,186,207,125
WMM0873,9,3,7,3,10,5,1,1,4,1,24,18,18,16
WMM3904,685,312,817,285,1438,584,0,0,341,146,710,310,415,185
WMR2625,918,157,923,176,1739,303,105,25,357,63,890,243,574,125
WMR2685,1232,905,697,538,1359,912,240,197,357,243,776,505,483,329
WMR2723,1522,647,811,336,1510,587,347,163,473,181,614,345,377,216
WNC0858,122,14,105,19,197,24,0,0,60,8,255,66,164,48
WNC0874,157,22,50,7,89,13,40,6,34,4,167,30,110,23
WNO1466,974,202,871,201,1641,399,99,23,373,82,753,288,439,164
WNR0091,1391,908,854,506,1527,954,403,218,367,259,1130,832,694,494
WNR0661,732,132,915,164,1739,287,0,0,386,68,900,200,563,121
WNW2002,932,399,720,360,1375,676,180,90,281,126,617,372,355,218
WOL3226,1552,701,736,357,1407,619,337,180,440,193,518,286,306,175
WOV3040,1753,721,825,344,1552,571,382,150,527,201,698,357,421,208
WPJ1400,112,52,100,42,223,63,17,9,39,18,185,76,101,49
WPR1884,1025,222,931,193,1660,349,210,48,317,69,789,250,452,146
WRF3534,1560,889,874,497,1574,897,321,183,459,258,635,396,395,251
WRJ2184,254,64,88,31,188,45,63,22,77,14,237,106,146,60
WRM0515,1398,509,815,277,1478,565,376,125,377,142,741,388,455,232
WRM2803,208,111,84,38,157,73,66,35,41,22,234,116,145,81
WRW2331,2282,1466,1464,924,2712,1728,511,294,671,470,968,710,574,407
WSA1765,1344,187,1149,173,2123,359,132,19,538,81,1104,253,710,154
WSB1368,1231,563,768,351,1379,642,347,166,240,115,946,518,595,333
WSC2981,499,42,331,41,595,77,97,8,138,13,511,135,304,82
WSE1949,1275,582,747,317,1361,698,290,116,352,166,585,323,356,206
WSH1130,794,132,953,149,1758,253,0,0,428,61,826,176,508,95
WSM2798,169,34,87,32,178,48,17,5,62,13,254,100,167,57
WSS0820,1277,374,822,239,1569,465,263,85,439,131,632,266,374,148
WTF0449,1576,488,1277,405,2383,804,143,43,679,231,1020,410,579,233
WTG2109,1396,1005,677,401,1242,791,304,196,414,284,520,360,340,225
WTG3411,2041,399,1535,297,2818,605,358,59,769,167,1232,335,683,188
WUH2238,147,41,100,30,177,39,22,11,47,14,276,101,166,62
WVC3623,164,52,103,36,187,62,19,7,70,23,261,113,149,71
WVD0570,1045,544,738,352,1407,647,173,88,397,183,723,407,462,253
WVM1669,1368,600,1216,595,2390,1064,262,114,460,208,1029,538,649,326
WWS0645,928,125,961,140,1763,284,106,21,380,53,1171,309,673,192
WXH2289,457,103,288,67,546,132,74,22,170,31,463,167,273,86
WXM3698,220,15,120,7,209,11,51,4,69,4,319,44,211,25
WYC2416,1107,310,1316,377,2515,692,0,0,596,163,1087,343,659,216
WYC3397,280,83,272,84,514,174,0,0,152,46,461,197,266,112
WZG3563,1608,534,835,264,1584,474,386,128,542,175,642,300,372,175
WZR3948,139,13,102,15,194,32,26,1,46,8,300,67,180,49
XAB0627,1179,657,699,406,1274,719,245,157,359,188,524,347,329,211
XAB0936,298,100,125,38,231,84,72,15,75,32,204,102,112,60
XAB3746,322,140,253,99,511,188,29,11,128,52,449,236,266,146
XAH2479,904,113,975,121,1776,233,0,0,491,62,845,180,548,111
XAL0414,1406,121,1712,124,3153,226,183,14,543,53,1024,187,606,90
XAL2816,279,75,96,32,159,61,80,26,57,16,277,144,173,81
XAR1011,1184,443,1226,446,2307,880,258,103,395,139,1419,682,853,415
XBH0357,1106,405,1315,414,2324,840,0,0,568,196,1055,519,658,325
XBK2623,850,242,819,239,1559,507,95,29,348,109,776,312,488,181
XBL3922,273,57,108,18,171,45,73,14,71,16,237,95,150,54
XBW2502,879,1129,726,788,1278,1480,235,275,232,297,629,754,365,453
XCB1390,566,163,801,297,1580,470,0,0,295,96,946,378,591,231
XCG2316,635,193,860,300,1601,540,0,0,337,109,756,347,470,182
XCJ0023,747,162,1074,240,2039,476,0,0,361,91,1087,356,691,219
XCL1792,1234,854,791,523,1373,1014,282,168,327,242,566,399,345,242
XEJ0773,800,97,938,152,1722,290,0,0,393,53,1018,283,622,172
XFF1302,343,142,646,298,1215,551,0,0,170,72,459,257,305,183
XFL1583,66,44,40,30,66,47,0,0,26,22,124,125,74,75
XGB1528,132,22,102,20,186,42,22,7,60,11,229,86,148,54
XHR2377,1091,254,1380,301,2569,593,164,31,438,117,1494,516,912,325
XIW0171,1944,349,1837,318,3461,604,200,34,764,151,1728,446,1043,287
XIW2655,1482,232,947,150,1718,291,331,59,419,63,742,180,489,107
XJB0548,709,404,671,403,1350,705,0,0,374,197,713,421,434,243
XJM3874,1236,423,759,289,1542,512,266,91,416,129,577,253,344,141
XKL1317,911,184,895,185,1746,295,0,0,446,89,887,205,569,119
XKR2059,999,353,831,267,1492,534,199,67,307,114,977,417,614,265
XKW1135,994,192,939,153,1741,320,106,18,392,77,880,206,531,122
XKW2303,429,112,288,62,539,134,91,23,130,34,494,158,303,89
XML3920,254,81,99,24,176,53,46,16,72,21,244,95,136,65
XPW2833,159,60,88,29,168,61,25,7,69,26,212,106,138,76
XRP3102,660,119,911,169,1708,344,0,0,322,69,843,218,504,131
XSF3982,171,34,103,21,188,34,23,5,61,11,219,64,139,46
XSR3526,1018,299,848,244,1608,390,166,53,379,97,815,261,537,164
XTB2372,488,302,264,165,495,305,102,63,156,90,350,244,192,126
XTB3322,162,58,78,30,144,39,40,16,47,16,217,94,126,63
XUC1092,1731,269,911,171,1681,327,420,67,531,81,783,248,481,146
XWM0415,1501,126,1695,100,3190,214,179,7,678,53,1297,164,811,84
YAS2508,801,271,829,230,1568,496,83,17,346,110,759,270,523,193
YAV0093,3818,265,2043,146,3782,238,858,60,1294,84,1362,234,778,124
YBJ0071,2233,696,1258,421,2413,747,540,181,572,179,1309,555,767,319
YBP3978,262,67,99,26,184,43,72,18,65,14,256,86,184,57
YCA2885,1156,277,1475,330,2823,616,0,0,626,150,1228,362,743,206
YCL0650,1650,339,927,162,1739,325,412,78,419,86,1094,365,663,232
YCL0824,1501,1092,829,642,1547,1215,301,228,483,367,714,584,441,364
YCL2166,115,30,105,15,188,42,0,0,50,16,244,78,162,50
YDE3069,752,239,849,229,1571,440,86,27,339,101,794,283,459,164
YDM1720,2995,307,2017,164,3676,326,647,60,820,77,1360,233,794,126
YDM2537,544,260,711,327,1343,622,0,0,286,158,677,347,411,202
YDM3898,817,451,841,430,1484,805,103,59,316,163,694,411,415,272
YFP2558,1025,372,812,254,1595,483,179,60,340,112,779,262,465,159
YFT1382,1607,397,887,196,1607,429,328,72,523,136,617,246,410,153
YHB2355,508,184,277,88,507,158,108,42,151,55,363,223,199,130
YHD0593,862,263,759,282,1505,521,178,62,258,81,702,325,405,174
YHH2785,199,90,88,35,168,61,41,18,49,20,210,116,134,81
YIP1802,81,29,73,36,142,56,0,0,39,17,154,82,95,53
YJD3130,1059,347,780,328,1426,596,191,71,354,115,750,362,448,225
YJP2689,835,412,794,414,1501,779,93,42,369,204,927,586,561,373
YJP2791,121,40,93,27,173,59,0,0,58,27,237,103,129,63
YJR1149,296,38,121,19,209,41,58,8,82,12,168,64,107,41
YKM2435,732,138,988,198,1960,339,99,21,282,43,697,190,406,102
YKM3542,1559,581,901,340,1633,650,307,125,413,144,623,306,380,179
YKW1763,1400,224,1180,172,2130,294,261,48,475,66,1127,214,706,123
YKW3832,1147,950,1282,1080,2392,2071,113,108,477,386,1005,856,632,536
YLL0795,1626,513,797,272,1491,561,369,120,422,137,602,278,378,172
YMB2953,2328,486,1493,319,2876,541,647,146,590,113,1188,355,715,202
